location,city,object_type,bill_num,mortgage_num,price_cleaned,rooms_cleaned_num,size_cleaned_num,floor_current_num,floor_max_num,floor_ratio
Şüvəlan q.,baki,baglar,1,0,225000,,200.0,,,
Mərdəkan q.,baki,baglar,1,0,195000,,230.0,,,
Şüvəlan q.,baki,baglar,1,0,395000,,200.0,,,
Bilgəh q.,baki,baglar,1,0,1090000,,650.0,,,
Mərdəkan q.,baki,baglar,1,0,260000,,160.0,,,
Mərdəkan q.,baki,baglar,1,0,295000,,180.0,,,
Xəzər r.,baki,baglar,1,0,310000,,200.0,,,
Mərdəkan q.,baki,baglar,1,0,250000,,180.0,,,
Nardaran q.,baki,torpaq,1,0,65000,,,,,
Mərdəkan q.,baki,torpaq,1,0,250000,,,,,
Görədil q.,baki,torpaq,0,0,43000,,,,,
Şüvəlan q.,baki,torpaq,1,0,52000,,,,,
Fatmayı q.,baki,torpaq,1,0,70000,,,,,
Masazır q.,baki,torpaq,1,0,30000,,,,,
Abşeron r.,baki,torpaq,1,0,14500,,,,,
Kürdəxanı q.,baki,torpaq,0,0,25000,,,,,
Avtovağzal m.,baki,torpaq,0,0,60000,,,,,
Mərdəkan q.,baki,torpaq,0,0,290000,,,,,
Badamdar q.,baki,torpaq,1,0,135000,,,,,
Ramana q.,baki,torpaq,0,0,9000,,,,,
Novxanı q.,baki,torpaq,1,1,44500,,,,,
Novxanı q.,baki,torpaq,1,0,84000,,,,,
Binə q.,baki,torpaq,0,0,75000,,,,,
Xəzər r.,baki,torpaq,1,0,130000,,,,,
Hökməli q.,baki,torpaq,1,0,117000,,,,,
Nardaran q.,baki,torpaq,1,0,1800000,,,,,
Mehdiabad q.,baki,torpaq,1,0,50000,,,,,
Masazır q.,baki,torpaq,1,0,13000,,,,,
Masazır q.,baki,torpaq,1,1,30000,,,,,
Zabrat q.,baki,torpaq,1,0,11500,,,,,
Masazır q.,baki,torpaq,1,0,30000,,,,,
Masazır q.,baki,torpaq,1,0,23600,,,,,
Nardaran q.,baki,torpaq,1,0,94500,,,,,
Bilgəh q.,baki,torpaq,1,0,260000,,,,,
Səbail r.,baki,torpaq,1,0,330000,,,,,
Şüvəlan q.,baki,torpaq,1,0,900000,,,,,
Nəsimi r.,baki,obyektler,1,0,235000,,233.7,,,
Xətai r.,baki,obyektler,1,1,677000,,450.0,,,
Nərimanov r.,baki,obyektler,1,0,50000,,124.5,,,
Qaradağ r.,baki,obyektler,1,0,2400000,,20000.0,,,
Elmlər Akademiyası m.,baki,obyektler,1,1,850000,,60.0,,,
Nizami m.,baki,obyektler,1,1,750000,,125.0,,,
Bakıxanov q.,baki,obyektler,1,0,440000,,120.0,,,
20-ci sahə q.,baki,obyektler,1,0,550000,,300.0,,,
Nərimanov r.,baki,obyektler,1,0,73000,,25.0,,,
İçəri Şəhər m.,baki,obyektler,1,1,17000000,,3800.0,,,
Sahil m.,baki,obyektler,1,1,6000000,,300.0,,,
Səbail r.,baki,obyektler,1,1,3300000,,275.0,,,
Şah İsmayıl Xətai m.,baki,obyektler,1,1,2500000,,220.0,,,
Neftçilər m.,baki,obyektler,1,0,54500,,55.0,,,
7-ci mikrorayon q.,baki,obyektler,1,0,60000,,23.0,,,
Memar Əcəmi m.,baki,obyektler,1,0,193000,,280.0,,,
Neftçilər m.,baki,obyektler,1,0,355000,,110.0,,,
28 May m.,baki,obyektler,1,0,9600000,,2100.0,,,
Buzovna q.,baki,obyektler,1,0,425000,,800.0,,,
8-ci mikrorayon q.,baki,obyektler,1,0,360000,,150.0,,,
Neftçilər m.,baki,obyektler,1,0,900000,,800.0,,,
Azadlıq Prospekti m.,baki,obyektler,1,0,2250000,,650.0,,,
Gənclik m.,baki,obyektler,1,0,127000,,21.0,,,
Sahil m.,baki,obyektler,1,0,990000,,90.0,,,
Sahil m.,baki,obyektler,1,0,358000,,75.0,,,
İnşaatçılar m.,baki,obyektler,1,0,2170000,,600.0,,,
Nəsimi r.,baki,obyektler,1,0,250000,,150.0,,,
Şah İsmayıl Xətai m.,baki,obyektler,1,0,1000000,,120.0,,,
İnşaatçılar m.,baki,menziller,1,1,182000,3.0,120.0,13.0,17.0,0.7647058823529411
Memar Əcəmi m.,baki,menziller,0,0,100000,2.0,65.0,13.0,14.0,0.9285714285714286
Əhmədli q.,baki,menziller,0,0,137000,3.0,105.0,7.0,20.0,0.35
Nəsimi r.,baki,menziller,0,0,144000,1.0,80.0,3.0,17.0,0.17647058823529413
Bakı,baki,menziller,0,0,133106,1.0,61.9,,,
Bakı,baki,menziller,0,0,124134,1.0,67.1,,,
Sea Breeze,baki,menziller,0,0,260474,2.0,65.2,,,
28 May m.,baki,menziller,0,0,251400,4.0,167.6,,,
İnşaatçılar m.,baki,menziller,1,1,112000,2.0,57.0,3.0,10.0,0.3
Sahil m.,baki,menziller,1,0,300000,4.0,95.0,2.0,4.0,0.5
Şah İsmayıl Xətai m.,baki,menziller,0,0,92500,1.0,66.2,20.0,21.0,0.9523809523809523
Elmlər Akademiyası m.,baki,menziller,1,1,169999,2.0,82.0,8.0,15.0,0.5333333333333333
Əhmədli m.,baki,menziller,1,0,140000,3.0,90.0,11.0,17.0,0.6470588235294118
Memar Əcəmi m.,baki,menziller,1,0,73000,2.0,58.0,1.0,5.0,0.2
7-ci mikrorayon q.,baki,menziller,0,0,88625,2.0,70.9,8.0,9.0,0.8888888888888888
7-ci mikrorayon q.,baki,menziller,0,0,124337,3.0,99.5,6.0,9.0,0.6666666666666666
7-ci mikrorayon q.,baki,menziller,0,0,89262,2.0,71.4,6.0,9.0,0.6666666666666666
Badamdar q.,baki,menziller,1,0,180000,3.0,90.0,8.0,17.0,0.47058823529411764
8-ci mikrorayon q.,baki,menziller,1,0,73000,1.0,33.0,4.0,5.0,0.8
Xalqlar Dostluğu m.,baki,menziller,1,0,67000,2.0,35.0,1.0,5.0,0.2
Badamdar q.,baki,menziller,1,0,110000,2.0,60.0,13.0,18.0,0.7222222222222222
Nərimanov r.,baki,menziller,1,0,165000,3.0,80.0,6.0,9.0,0.6666666666666666
Nəriman Nərimanov m.,baki,menziller,0,0,170000,3.0,120.0,6.0,17.0,0.35294117647058826
Qara Qarayev m.,baki,menziller,0,0,115000,2.0,81.0,5.0,12.0,0.4166666666666667
Nizami m.,baki,menziller,1,0,245000,3.0,150.0,10.0,18.0,0.5555555555555556
Memar Əcəmi m.,baki,menziller,1,0,72000,2.0,55.0,5.0,5.0,1.0
Nəsimi r.,baki,menziller,1,0,560000,5.0,240.0,8.0,12.0,0.6666666666666666
Memar Əcəmi m.,baki,menziller,1,0,160000,3.0,85.0,2.0,9.0,0.2222222222222222
Gənclik m.,baki,menziller,1,0,85000,2.0,45.0,3.0,5.0,0.6
Nərimanov r.,baki,menziller,1,0,97000,2.0,70.0,8.0,9.0,0.8888888888888888
Gənclik m.,baki,menziller,1,0,280000,4.0,165.0,17.0,19.0,0.8947368421052632
Həzi Aslanov m.,baki,menziller,1,0,169000,3.0,125.0,14.0,17.0,0.8235294117647058
Bayıl q.,baki,menziller/yeni-tikili,1,0,117500,2.0,68.0,4.0,17.0,0.23529411764705882
Nizami r.,baki,menziller/yeni-tikili,0,0,190000,3.0,142.0,18.0,19.0,0.9473684210526315
Sahil m.,baki,menziller/yeni-tikili,1,0,1280000,4.0,242.0,3.0,10.0,0.3
Xalqlar Dostluğu m.,baki,menziller/yeni-tikili,0,0,185000,3.0,113.0,14.0,17.0,0.8235294117647058
Bakı,baki,menziller/yeni-tikili,0,0,377729,4.0,164.2,,,
Ağ şəhər,baki,menziller/yeni-tikili,0,0,243750,3.0,125.0,,,
Bakı,baki,menziller/yeni-tikili,0,0,182837,4.0,146.3,,,
Bakı,baki,menziller/yeni-tikili,0,0,63500,1.0,50.8,,,
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,1,85000,3.0,65.0,13.0,14.0,0.9285714285714286
İnşaatçılar m.,baki,menziller/yeni-tikili,1,1,112000,2.0,65.0,3.0,10.0,0.3
28 May m.,baki,menziller/yeni-tikili,1,0,330000,3.0,150.0,15.0,22.0,0.6818181818181818
Nəsimi r.,baki,menziller/yeni-tikili,0,0,227000,3.0,138.0,13.0,16.0,0.8125
8 Noyabr m.,baki,menziller/yeni-tikili,0,0,280000,3.0,158.0,16.0,20.0,0.8
Həzi Aslanov m.,baki,menziller/yeni-tikili,1,0,83000,2.0,66.0,7.0,16.0,0.4375
Nəsimi r.,baki,menziller/yeni-tikili,1,0,310000,4.0,183.0,12.0,18.0,0.6666666666666666
Memar Əcəmi m.,baki,menziller/yeni-tikili,1,0,115000,1.0,59.0,17.0,18.0,0.9444444444444444
İnşaatçılar m.,baki,menziller/yeni-tikili,1,1,155000,3.0,90.0,16.0,17.0,0.9411764705882353
Nəriman Nərimanov m.,baki,menziller/yeni-tikili,0,0,119000,1.0,50.0,3.0,16.0,0.1875
Xalqlar Dostluğu m.,baki,menziller/yeni-tikili,1,0,110000,2.0,67.0,12.0,18.0,0.6666666666666666
Lökbatan q.,baki,menziller/yeni-tikili,1,0,69900,2.0,86.7,9.0,9.0,1.0
Yasamal q.,baki,menziller/yeni-tikili,1,0,150000,2.0,80.0,15.0,17.0,0.8823529411764706
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,600000,4.0,240.0,10.0,16.0,0.625
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,0,205000,3.0,131.0,14.0,16.0,0.875
Nizami r.,baki,menziller/yeni-tikili,1,0,114400,3.0,80.0,2.0,17.0,0.11764705882352941
İnşaatçılar m.,baki,menziller/yeni-tikili,1,0,230000,3.0,136.0,10.0,18.0,0.5555555555555556
Qara Qarayev m.,baki,menziller/yeni-tikili,1,1,195000,3.0,114.0,17.0,18.0,0.9444444444444444
Yasamal r.,baki,menziller/yeni-tikili,1,0,185000,3.0,131.0,24.0,27.0,0.8888888888888888
Memar Əcəmi m.,baki,menziller/yeni-tikili,0,0,71500,1.0,55.0,17.0,17.0,1.0
Memar Əcəmi m.,baki,menziller/yeni-tikili,0,0,75000,17.0,57.4,17.0,17.0,1.0
Masazır q.,baki,menziller/yeni-tikili,1,0,80000,2.0,68.0,8.0,8.0,1.0
Nəsimi r.,baki,menziller/yeni-tikili,0,0,195000,3.0,102.0,4.0,16.0,0.25
7-ci mikrorayon q.,baki,menziller/yeni-tikili,1,1,93000,2.0,55.0,18.0,18.0,1.0
Əhmədli q.,baki,menziller/kohne-tikili,1,0,55000,3.0,44.2,1.0,2.0,0.5
Binəqədi r.,baki,menziller/kohne-tikili,1,0,73000,1.0,33.0,4.0,5.0,0.8
8-ci mikrorayon q.,baki,menziller/kohne-tikili,0,0,135000,3.0,85.0,6.0,9.0,0.6666666666666666
Xalqlar Dostluğu m.,baki,menziller/kohne-tikili,1,0,87000,3.0,58.0,1.0,5.0,0.2
Nizami m.,baki,menziller/kohne-tikili,1,0,75000,1.0,32.0,3.0,5.0,0.6
9-cu mikrorayon q.,baki,menziller/kohne-tikili,1,0,92000,2.0,55.0,9.0,9.0,1.0
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,114000,3.0,75.0,3.0,5.0,0.6
Nəriman Nərimanov m.,baki,menziller/kohne-tikili,1,0,112000,2.0,49.0,4.0,9.0,0.4444444444444444
Elmlər Akademiyası m.,baki,menziller/kohne-tikili,1,0,135000,2.0,90.0,5.0,6.0,0.8333333333333334
Sahil m.,baki,menziller/kohne-tikili,1,0,279000,4.0,110.0,3.0,4.0,0.75
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,92000,2.0,45.0,3.0,5.0,0.6
Yeni Günəşli q.,baki,menziller/kohne-tikili,1,0,85000,3.0,70.0,3.0,9.0,0.3333333333333333
Nizami m.,baki,menziller/kohne-tikili,1,0,80000,1.0,42.0,2.0,2.0,1.0
Gənclik m.,baki,menziller/kohne-tikili,1,0,134000,3.0,70.0,1.0,4.0,0.25
Yasamal q.,baki,menziller/kohne-tikili,1,0,185000,4.0,115.0,3.0,5.0,0.6
Yasamal q.,baki,menziller/kohne-tikili,1,0,108500,3.0,62.0,4.0,4.0,1.0
Elmlər Akademiyası m.,baki,menziller/kohne-tikili,1,0,145000,3.0,60.0,1.0,5.0,0.2
Səbail r.,baki,menziller/kohne-tikili,1,0,450000,3.0,140.0,5.0,6.0,0.8333333333333334
Yasamal q.,baki,menziller/kohne-tikili,1,0,71500,1.0,33.0,4.0,5.0,0.8
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,65000,2.0,35.0,1.0,5.0,0.2
Nəsimi r.,baki,menziller/kohne-tikili,1,0,145000,2.0,75.0,5.0,5.0,1.0
8 Noyabr m.,baki,menziller/kohne-tikili,1,1,149900,4.0,90.0,9.0,9.0,1.0
İçəri Şəhər m.,baki,menziller/kohne-tikili,1,0,185000,2.0,60.0,4.0,5.0,0.8
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,89000,2.0,60.0,4.0,9.0,0.4444444444444444
Elmlər Akademiyası m.,baki,menziller/kohne-tikili,1,0,188000,3.0,90.0,4.0,5.0,0.8
Gənclik m.,baki,menziller/kohne-tikili,1,0,102000,3.0,58.0,3.0,5.0,0.6
28 May m.,baki,menziller/kohne-tikili,1,0,155000,3.0,80.0,4.0,5.0,0.8
Xalqlar Dostluğu m.,baki,menziller/kohne-tikili,1,0,105000,3.0,80.0,3.0,5.0,0.6
Binə q.,baki,evler,0,0,65000,4.0,120.0,,,
Şüvəlan q.,baki,evler,1,0,232000,4.0,140.0,,,
Qara Qarayev m.,baki,evler,0,0,800000,7.0,450.0,,,
Lökbatan q.,baki,evler,1,0,145000,5.0,200.0,,,
Mərdəkan q.,baki,evler,1,0,144900,4.0,165.0,,,
Bayıl q.,baki,evler,1,0,369000,7.0,300.0,,,
İnşaatçılar m.,baki,evler,1,0,650000,18.0,1000.0,,,
Mərdəkan q.,baki,evler,1,0,135000,4.0,105.0,,,
Ramana q.,baki,evler,1,0,42000,4.0,130.0,,,
Zabrat q.,baki,evler,1,0,71000,4.0,125.0,,,
Binə q.,baki,evler,1,0,89000,4.0,120.0,,,
Buzovna q.,baki,evler,1,0,110000,4.0,144.0,,,
Buzovna q.,baki,evler,1,0,129000,4.0,150.0,,,
Binə q.,baki,evler,0,0,26500,3.0,58.0,,,
Binəqədi q.,baki,evler,0,0,65000,4.0,88.0,,,
Zabrat q.,baki,evler,1,1,72000,4.0,120.0,,,
Qobu q.,baki,evler,1,0,40000,4.0,110.0,,,
Binə q.,baki,evler,0,0,37000,3.0,78.0,,,
Abşeron r.,baki,evler,1,0,55000,3.0,160.0,,,
Binə q.,baki,evler,0,0,53000,6.0,250.0,,,
Əhmədli m.,baki,evler,0,0,180000,9.0,210.0,,,
Mehdiabad q.,baki,evler,0,0,50000,3.0,80.0,,,
Binə q.,baki,evler,1,1,95000,6.0,244.0,,,
Biləcəri q.,baki,evler,0,0,45000,3.0,72.0,,,
Zabrat q.,baki,evler,1,0,180000,6.0,282.0,,,
Binəqədi q.,baki,evler,0,0,58000,3.0,80.0,,,
Ramana q.,baki,evler,0,0,38000,4.0,110.0,,,
Biləcəri q.,baki,evler,0,0,65000,4.0,110.0,,,
Pirşağı q.,baki,baglar,1,0,230000,,160.0,,,
Şüvəlan q.,baki,baglar,1,0,390000,,300.0,,,
NZS q.,baki,baglar,1,0,45000,,45.0,,,
Mərdəkan q.,baki,baglar,1,1,495000,,240.0,,,
Albalılıq q.,baki,baglar,1,0,229000,,144.0,,,
Mərdəkan q.,baki,baglar,1,0,450000,,350.0,,,
Şağan q.,baki,baglar,1,0,530000,,500.0,,,
Mərdəkan q.,baki,baglar,1,0,490000,,200.0,,,
Albalılıq q.,baki,baglar,1,0,64000,,55.0,,,
Novxanı q.,baki,baglar,1,1,110000,,275.0,,,
Mərdəkan q.,baki,baglar,1,0,600000,,350.0,,,
Mərdəkan q.,baki,baglar,1,0,370000,,220.0,,,
Novxanı q.,baki,baglar,1,0,250000,,600.0,,,
Mərdəkan q.,baki,baglar,1,0,700000,,400.0,,,
Şüvəlan q.,baki,baglar,1,0,335000,,250.0,,,
Mərdəkan q.,baki,baglar,1,0,320000,,200.0,,,
Mərdəkan q.,baki,baglar,1,0,495000,,280.0,,,
Mərdəkan q.,baki,baglar,1,0,750000,,330.0,,,
Mərdəkan q.,baki,baglar,1,1,225000,,170.0,,,
Novxanı q.,baki,baglar,1,0,230000,,100.0,,,
Mərdəkan q.,baki,baglar,1,0,225000,,160.0,,,
Mərdəkan q.,baki,baglar,1,0,370000,,200.0,,,
Dübəndi q.,baki,baglar,1,0,45500,,200.0,,,
Türkan q.,baki,baglar,1,0,35000,,90.0,,,
Mərdəkan q.,baki,baglar,1,0,270000,,200.0,,,
Bilgəh q.,baki,baglar,0,0,249000,,260.0,,,
Mərdəkan q.,baki,baglar,1,0,220000,,220.0,,,
Mərdəkan q.,baki,baglar,1,0,470000,,230.0,,,
Saray q.,baki,torpaq,1,0,19000,,,,,
Sabunçu r.,baki,torpaq,1,0,105000,,,,,
Həzi Aslanov q.,baki,torpaq,1,1,195000,,,,,
Masazır q.,baki,torpaq,1,0,60000,,,,,
Binəqədi q.,baki,torpaq,1,0,500000,,,,,
Albalılıq q.,baki,torpaq,1,0,5000,,,,,
Nardaran q.,baki,torpaq,1,0,54000,,,,,
Nardaran q.,baki,torpaq,1,0,27000,,,,,
Nardaran q.,baki,torpaq,1,0,18000,,,,,
Xətai r.,baki,torpaq,1,0,900000,,,,,
Badamdar q.,baki,torpaq,1,0,85000,,,,,
Əhmədli q.,baki,torpaq,1,0,81000,,,,,
Türkan q.,baki,torpaq,1,0,11000,,,,,
Nardaran q.,baki,torpaq,1,0,38400,,,,,
Yeni Suraxanı q.,baki,torpaq,1,0,37000,,,,,
Bilgəh q.,baki,torpaq,0,0,120000,,,,,
Novxanı q.,baki,torpaq,1,0,52500,,,,,
Badamdar q.,baki,torpaq,1,0,80000,,,,,
Badamdar q.,baki,torpaq,1,0,50000,,,,,
Nərimanov r.,baki,torpaq,1,0,1785000,,,,,
Şüvəlan q.,baki,torpaq,1,0,200000,,,,,
Şüvəlan q.,baki,torpaq,1,0,185000,,,,,
Mərdəkan q.,baki,torpaq,1,0,132000,,,,,
Mərdəkan q.,baki,torpaq,1,0,75000,,,,,
Mərdəkan q.,baki,torpaq,1,0,260000,,,,,
Sahil q.,baki,torpaq,1,0,300000,,,,,
Bakıxanov q.,baki,torpaq,0,0,270000,,,,,
Görədil q.,baki,torpaq,1,0,185000,,,,,
Əhmədli m.,baki,obyektler,1,0,500000,,500.0,,,
Xətai r.,baki,obyektler,1,0,190000,,115.0,,,
Nəsimi r.,baki,obyektler,1,0,285000,,66.3,,,
Xətai r.,baki,obyektler,1,1,677000,,450.0,,,
Zirə q.,baki,obyektler,1,1,163000,,190.0,,,
Nəsimi r.,baki,obyektler,1,1,541000,,64.0,,,
Mərdəkan q.,baki,obyektler,1,1,208000,,124.0,,,
Yeni Yasamal q.,baki,obyektler,1,0,125000,,50.0,,,
Sahil m.,baki,obyektler,1,0,1200000,,170.0,,,
Binəqədi r.,baki,obyektler,1,0,125000,,41.0,,,
Həzi Aslanov q.,baki,obyektler,1,0,85000,,85.0,,,
Dərnəgül m.,baki,obyektler,1,0,1300000,,500.0,,,
Nərimanov r.,baki,obyektler,1,0,4400000,,1000.0,,,
Bilgəh q.,baki,obyektler,1,0,3000000,,5000.0,,,
Gənclik m.,baki,obyektler,1,0,250000,,90.0,,,
Xətai r.,baki,obyektler,1,0,640000,,160.0,,,
Binəqədi r.,baki,obyektler,1,0,295000,,86.0,,,
Suraxanı q.,baki,obyektler,1,0,1700000,,2200.0,,,
Gənclik m.,baki,obyektler,1,0,245000,,120.0,,,
Binəqədi r.,baki,obyektler,1,0,1500000,,1500.0,,,
Səbail r.,baki,obyektler,1,0,80000,,8.0,,,
İçəri Şəhər m.,baki,obyektler,1,1,3399999,,1200.0,,,
Şah İsmayıl Xətai m.,baki,obyektler,1,0,230000,,55.0,,,
8-ci mikrorayon q.,baki,obyektler,1,1,2000000,,1900.0,,,
Neftçilər m.,baki,obyektler,1,0,1400000,,850.0,,,
Nizami m.,baki,obyektler,1,0,1200000,,1200.0,,,
Sahil q.,baki,obyektler,1,0,5900000,,10000.0,,,
Qara Qarayev m.,baki,obyektler,1,0,600000,,200.0,,,
Qara Qarayev m.,baki,menziller,1,1,110000,2.0,70.0,3.0,9.0,0.3333333333333333
Nəsimi r.,baki,menziller,1,1,421400,3.0,168.6,22.0,24.0,0.9166666666666666
Həzi Aslanov m.,baki,menziller,0,0,165000,4.0,146.0,16.0,19.0,0.8421052631578947
Nəsimi r.,baki,menziller,1,1,335000,3.0,140.0,11.0,20.0,0.55
Bakı,baki,menziller,0,0,124134,1.0,67.1,,,
Sea Breeze,baki,menziller,0,0,160658,1.0,46.1,,,
Sea Breeze,baki,menziller,0,0,173731,2.0,75.7,,,
Bakı,baki,menziller,0,0,58750,1.0,47.0,,,
Nərimanov r.,baki,menziller,1,1,95000,2.0,50.0,3.0,9.0,0.3333333333333333
Nəsimi r.,baki,menziller,0,0,210000,3.0,120.0,5.0,17.0,0.29411764705882354
Yasamal r.,baki,menziller,1,0,165000,5.0,110.0,4.0,9.0,0.4444444444444444
Şah İsmayıl Xətai m.,baki,menziller,0,0,200000,3.0,105.0,10.0,16.0,0.625
Həzi Aslanov m.,baki,menziller,1,0,128000,3.0,90.0,1.0,5.0,0.2
Nərimanov r.,baki,menziller,0,0,127000,2.0,58.0,11.0,17.0,0.6470588235294118
İnşaatçılar m.,baki,menziller,1,1,150000,3.0,100.0,12.0,17.0,0.7058823529411765
Həzi Aslanov m.,baki,menziller,1,0,105000,2.0,69.0,7.0,10.0,0.7
Xalqlar Dostluğu m.,baki,menziller,0,0,95000,3.0,132.0,5.0,17.0,0.29411764705882354
Nərimanov r.,baki,menziller,1,0,84000,2.0,38.0,12.0,17.0,0.7058823529411765
Yasamal r.,baki,menziller,1,0,1450000,4.0,218.0,17.0,22.0,0.7727272727272727
Əhmədli m.,baki,menziller,0,0,104000,2.0,80.0,3.0,17.0,0.17647058823529413
Elmlər Akademiyası m.,baki,menziller,1,1,550000,4.0,213.0,4.0,17.0,0.23529411764705882
Gənclik m.,baki,menziller,1,0,120000,2.0,60.0,8.0,18.0,0.4444444444444444
Nəsimi m.,baki,menziller,1,1,317000,4.0,185.0,3.0,18.0,0.16666666666666666
Yeni Yasamal q.,baki,menziller,1,1,99000,2.0,64.0,14.0,17.0,0.8235294117647058
Masazır q.,baki,menziller,0,0,64000,3.0,64.0,4.0,10.0,0.4
Elmlər Akademiyası m.,baki,menziller,1,0,149500,3.0,82.0,3.0,25.0,0.12
Yeni Yasamal q.,baki,menziller,1,0,168000,3.0,112.0,3.0,19.0,0.15789473684210525
Həzi Aslanov q.,baki,menziller,0,0,155000,3.0,93.0,3.0,17.0,0.17647058823529413
Əhmədli m.,baki,menziller,1,0,141000,3.0,90.0,11.0,17.0,0.6470588235294118
Qara Qarayev m.,baki,menziller,1,0,300000,3.0,145.0,12.0,17.0,0.7058823529411765
Həzi Aslanov m.,baki,menziller,1,1,120000,2.0,90.0,15.0,17.0,0.8823529411764706
28 May m.,baki,menziller,1,0,315000,4.0,202.0,3.0,16.0,0.1875
Yasamal q.,baki,menziller/yeni-tikili,1,0,410000,4.0,181.0,15.0,16.0,0.9375
İnşaatçılar m.,baki,menziller/yeni-tikili,0,1,143156,3.0,103.0,5.0,9.0,0.5555555555555556
Nəsimi r.,baki,menziller/yeni-tikili,1,1,335000,3.0,140.0,11.0,20.0,0.55
Xətai r.,baki,menziller/yeni-tikili,0,0,259000,3.0,140.0,2.0,7.0,0.2857142857142857
Bakı,baki,menziller/yeni-tikili,0,0,120434,1.0,65.1,,,
28 May m.,baki,menziller/yeni-tikili,0,0,153750,2.0,102.5,,,
Sea Breeze,baki,menziller/yeni-tikili,0,0,165469,2.0,72.1,,,
Bakı,baki,menziller/yeni-tikili,0,0,180638,2.0,73.7,,,
Xətai r.,baki,menziller/yeni-tikili,0,0,890000,5.0,225.0,2.0,7.0,0.2857142857142857
28 May m.,baki,menziller/yeni-tikili,1,0,346000,4.0,210.0,14.0,18.0,0.7777777777777778
Nəsimi r.,baki,menziller/yeni-tikili,1,0,132000,1.0,66.0,14.0,16.0,0.875
28 May m.,baki,menziller/yeni-tikili,1,0,294000,4.0,158.8,9.0,16.0,0.5625
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,0,0,138000,1.0,64.0,7.0,19.0,0.3684210526315789
İnşaatçılar m.,baki,menziller/yeni-tikili,0,0,200000,3.0,140.0,7.0,22.0,0.3181818181818182
Xətai r.,baki,menziller/yeni-tikili,1,0,530000,4.0,160.0,5.0,6.0,0.8333333333333334
Nərimanov r.,baki,menziller/yeni-tikili,1,0,230000,3.0,132.0,10.0,17.0,0.5882352941176471
Yasamal r.,baki,menziller/yeni-tikili,0,0,150000,2.0,95.0,10.0,16.0,0.625
Nəsimi r.,baki,menziller/yeni-tikili,1,0,192000,3.0,124.3,11.0,17.0,0.6470588235294118
Nəsimi r.,baki,menziller/yeni-tikili,0,0,175000,3.0,121.3,15.0,17.0,0.8823529411764706
Yasamal r.,baki,menziller/yeni-tikili,0,0,180000,3.0,109.0,23.0,27.0,0.8518518518518519
Nəsimi r.,baki,menziller/yeni-tikili,0,0,142500,2.0,70.0,9.0,17.0,0.5294117647058824
Nəriman Nərimanov m.,baki,menziller/yeni-tikili,1,0,140000,2.0,84.0,13.0,15.0,0.8666666666666667
Həzi Aslanov m.,baki,menziller/yeni-tikili,1,0,105000,2.0,65.0,9.0,16.0,0.5625
Yasamal r.,baki,menziller/yeni-tikili,1,1,435000,3.0,138.0,15.0,21.0,0.7142857142857143
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,1,330000,4.0,150.0,11.0,16.0,0.6875
Yasamal r.,baki,menziller/yeni-tikili,1,0,93000,2.0,51.0,5.0,9.0,0.5555555555555556
Badamdar q.,baki,menziller/yeni-tikili,1,0,155000,2.0,98.0,9.0,14.0,0.6428571428571429
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,1,240000,3.0,125.0,12.0,19.0,0.631578947368421
Nəsimi r.,baki,menziller/yeni-tikili,0,0,189000,3.0,130.2,5.0,8.0,0.625
Nəriman Nərimanov m.,baki,menziller/yeni-tikili,0,0,153000,2.0,70.0,10.0,17.0,0.5882352941176471
Xalqlar Dostluğu m.,baki,menziller/yeni-tikili,0,1,85000,2.0,55.0,16.0,17.0,0.9411764705882353
9-cu mikrorayon q.,baki,menziller/yeni-tikili,1,0,110000,2.0,76.0,14.0,17.0,0.8235294117647058
Bakıxanov q.,baki,menziller/kohne-tikili,1,0,149000,5.0,120.0,6.0,9.0,0.6666666666666666
Sahil m.,baki,menziller/kohne-tikili,1,0,279000,4.0,110.0,3.0,4.0,0.75
20 Yanvar m.,baki,menziller/kohne-tikili,1,0,178000,5.0,120.0,2.0,9.0,0.2222222222222222
28 May m.,baki,menziller/kohne-tikili,1,0,155000,3.0,53.0,4.0,6.0,0.6666666666666666
Azadlıq Prospekti m.,baki,menziller/kohne-tikili,1,0,129000,3.0,67.0,5.0,9.0,0.5555555555555556
Şah İsmayıl Xətai m.,baki,menziller/kohne-tikili,1,0,140000,3.0,70.0,3.0,5.0,0.6
Binəqədi r.,baki,menziller/kohne-tikili,1,0,125000,3.0,85.0,9.0,9.0,1.0
Əhmədli m.,baki,menziller/kohne-tikili,1,0,165000,5.0,101.0,5.0,9.0,0.5555555555555556
Həzi Aslanov q.,baki,menziller/kohne-tikili,1,0,101000,3.0,75.0,8.0,9.0,0.8888888888888888
Bayıl q.,baki,menziller/kohne-tikili,1,0,109000,3.0,70.0,2.0,5.0,0.4
